student_id,question,difficulty,skill,response_time,correct,attempt_count
261,75 - 52,1,1,7.248049582951225,1,1
261,982 - 872,2,1,1.2829746110969826,0,4
262,1 + 9,0,0,2.2624971446445854,0,3
262,4 + 8,0,0,4.081741323180397,1,1
262,26 + 79,1,0,1.5893454436018741,0,2
262,4 + 10,0,0,4.397979908197503,1,1
262,30 + 41,1,0,9.928066157452935,1,1
262,358 + 766,2,0,6.889081451452664,0,2
262,17 + 39,1,0,3.8792324676629595,0,2
262,3 + 8,0,0,9.81510795266619,1,1
262,45 + 86,1,0,8.428078030693811,0,4
262,8 + 10,0,0,9.148903878737437,1,1
262,37 + 24,1,0,5.2847208185984975,1,1
262,529 + 315,2,0,9.203779804235586,0,4
262,37 + 15,1,0,5.890754370509756,1,1
262,822 + 375,2,0,5.0287910284130195,1,1
262,778 - 745,2,1,2.4659873015809346,1,1
262,879 × 691,2,2,5.839570468457893,0,3
262,17 × 94,1,2,8.654162214132905,1,1
262,226 × 833,2,2,9.134947729036233,0,2
262,20 × 35,1,2,1.1391362993173848,1,1
262,306 × 918,2,2,9.869092052270208,0,4
262,27 × 44,1,2,3.4960973389744456,1,1
262,173 × 607,2,2,8.835569688325432,1,1
262,598 ÷ 598,2,3,5.594764284065485,0,3
262,76 ÷ 76,1,3,4.790635650691163,1,1
262,807 ÷ 269,2,3,2.546074219345239,0,2
262,57 ÷ 57,1,3,7.785452401868291,0,2
262,10 ÷ 1,0,3,5.910823802642439,1,1
262,39 ÷ 39,1,3,4.4818510056812695,1,1
262,648 ÷ 108,2,3,3.8939208826268956,0,4
262,16 ÷ 16,1,3,8.38793746311234,0,4
263,5 + 8,0,0,2.7206696839422273,1,1
263,99 + 73,1,0,6.126886495623422,1,1
263,739 + 582,2,0,1.6250782000569086,0,3
263,95 + 61,1,0,2.4672748779020144,1,1
263,825 + 570,2,0,5.793884753520737,0,3
263,68 + 87,1,0,6.14508656579774,1,1
263,450 + 344,2,0,7.866016987794409,1,1
263,625 - 576,2,1,2.0054073332529287,0,3
263,56 - 50,1,1,8.033884552348347,1,1
263,704 - 176,2,1,7.528418301621413,0,2
263,69 - 14,1,1,1.3937546220531347,1,1
263,758 - 204,2,1,2.6726200345748623,0,4
263,75 - 33,1,1,6.889056371566061,0,2
263,6 - 5,0,1,3.3426220866318515,0,4
263,8 - 5,0,1,8.672439062844962,0,4
263,8 - 3,0,1,9.159794030750074,1,1
263,78 - 47,1,1,8.604129799832636,0,3
263,3 - 2,0,1,8.701654842297973,1,1
263,97 - 44,1,1,1.677501733953323,0,3
263,7 - 5,0,1,7.0751172869272905,0,4
263,9 - 6,0,1,8.498641645793946,1,1
263,82 - 79,1,1,7.191726787675291,0,2
263,5 - 5,0,1,4.858342067655395,1,1
263,79 - 40,1,1,9.485956333319631,1,1
263,256 - 197,2,1,2.0127994264891784,1,1
263,509 × 150,2,2,8.871154803350384,1,1
263,620 ÷ 124,2,3,7.341942331581023,0,2
263,92 ÷ 46,1,3,9.188966239046877,1,1
263,616 ÷ 616,2,3,2.1924234481692952,0,4
263,84 ÷ 42,1,3,2.3046558416712903,0,3
264,9 + 4,0,0,1.430552286247708,0,2
264,8 + 2,0,0,9.567910009750737,1,1
264,73 + 49,1,0,9.519709215113647,0,3
264,4 + 10,0,0,3.629883656790573,1,1
264,100 + 82,1,0,3.5348534745364613,1,1
264,532 + 529,2,0,7.074950899688213,1,1
264,975 - 511,2,1,8.817504186454542,1,1
264,551 × 478,2,2,4.184141241037445,0,3
264,37 × 87,1,2,1.0458892126876647,0,4
264,4 × 8,0,2,2.7294655219499764,0,2
264,9 × 8,0,2,7.061318244663088,1,1
264,96 × 82,1,2,8.84567683323251,0,2
264,5 × 5,0,2,7.349862503849092,1,1
264,90 × 72,1,2,2.863122182518041,1,1
264,522 × 970,2,2,6.226343432542671,0,4
264,12 × 24,1,2,4.82444626522152,0,4
264,2 × 2,0,2,5.5944138889750175,0,3
264,7 × 8,0,2,7.902882250540737,1,1
264,49 × 87,1,2,5.658532140418205,0,2
264,8 × 4,0,2,7.563956135590271,1,1
264,92 × 91,1,2,3.193339104826854,0,4
264,7 × 8,0,2,7.194153970920098,1,1
264,78 × 40,1,2,6.601035599117365,1,1
264,327 × 217,2,2,1.6902083838286865,1,1
264,634 ÷ 634,2,3,4.180204094206192,0,2
264,80 ÷ 16,1,3,5.95372846294595,0,3
264,6 ÷ 1,0,3,6.970870023931888,1,1
264,40 ÷ 10,1,3,8.385559059316162,1,1
264,804 ÷ 804,2,3,6.081686351162993,0,3
264,60 ÷ 12,1,3,9.557814112651823,1,1
265,3 + 6,0,0,8.725096728778881,1,1
265,19 + 45,1,0,2.2371028434011233,0,3
265,6 + 8,0,0,3.4092764433479763,1,1
265,99 + 20,1,0,9.250882815477876,1,1
265,324 + 124,2,0,6.101829389189038,0,2
265,84 + 96,1,0,8.34365503319188,0,4
265,5 + 4,0,0,7.524787608230236,1,1
265,32 + 74,1,0,3.5617877312047854,1,1
265,184 + 497,2,0,5.42333900556664,0,3
265,63 + 60,1,0,1.471125648719442,0,3
265,9 + 8,0,0,7.703742667925135,1,1
265,40 + 18,1,0,5.476098814507807,0,2
265,2 + 1,0,0,2.3881962885089103,1,1
265,30 + 18,1,0,9.961213461782103,1,1
265,464 + 856,2,0,9.923011572285196,0,2
265,50 + 48,1,0,3.145534641461658,1,1
265,416 + 316,2,0,6.346851110410526,0,2
265,75 + 69,1,0,6.8206311790842955,1,1
265,787 + 708,2,0,3.3808678885247465,1,1
265,796 - 147,2,1,9.87507157633911,0,2
265,84 - 44,1,1,7.012978888453738,1,1
265,762 - 443,2,1,1.0414513380011807,0,2
265,60 - 48,1,1,9.598977391270077,0,4
265,9 - 4,0,1,1.2720635457852332,1,1
265,93 - 72,1,1,4.563858520051834,0,4
265,6 - 4,0,1,8.4326302352246,1,1
265,74 - 33,1,1,5.674383701412363,1,1
265,834 - 661,2,1,7.8011136528367535,1,1
265,946 × 617,2,2,9.552632641792954,1,1
265,920 ÷ 460,2,3,4.776849157333622,1,1
266,10 + 3,0,0,5.361905950389767,0,3
266,4 + 1,0,0,1.1311039180004137,1,1
266,24 + 72,1,0,5.856290894575159,0,2
266,8 + 4,0,0,6.793759346249565,1,1
266,85 + 33,1,0,9.957371440863207,0,4
266,2 + 10,0,0,4.44697688714887,1,1
266,56 + 81,1,0,4.278514334802098,0,3
266,3 + 7,0,0,3.8175473768529224,1,1
266,25 + 78,1,0,4.314427955871032,1,1
266,363 + 562,2,0,9.331822816629032,0,3
266,12 + 21,1,0,6.77378464024319,1,1
266,274 + 120,2,0,1.6483456408453656,0,4
266,24 + 93,1,0,7.664508844802368,1,1
266,770 + 718,2,0,1.1644518105298092,0,2
266,27 + 38,1,0,8.018237717016387,1,1
266,276 + 510,2,0,4.059020715363651,1,1
266,735 - 292,2,1,4.015286893334975,0,2
266,49 - 21,1,1,8.909199986411728,1,1
266,941 - 594,2,1,8.488166067048782,0,2
266,99 - 85,1,1,2.9642430802306,0,3
266,10 - 6,0,1,2.403306246207439,0,3
266,6 - 3,0,1,3.801498056223492,0,2
266,7 - 4,0,1,5.328415589016041,1,1
266,86 - 79,1,1,9.94070695124863,1,1
266,837 - 325,2,1,5.023025094725481,0,4
266,84 - 62,1,1,8.150893782457947,1,1
266,955 - 801,2,1,2.1489782871157868,1,1
266,679 × 810,2,2,5.586594504053091,1,1
266,212 ÷ 106,2,3,9.890265648870717,0,2
266,100 ÷ 100,1,3,1.5404195255107873,0,2
267,1 + 4,0,0,8.483313705946742,1,1
267,47 + 48,1,0,8.017329427705974,0,4
267,3 + 7,0,0,2.0977602183364485,0,2
267,7 + 7,0,0,2.356881643145369,1,1
267,24 + 70,1,0,7.787988193862581,0,3
267,10 + 3,0,0,7.050262244446091,0,2
267,9 + 6,0,0,8.27589942928144,1,1
267,34 + 85,1,0,7.168496720260153,1,1
267,572 + 449,2,0,9.640126939784315,0,3
267,77 + 61,1,0,3.940829682722713,1,1
267,151 + 966,2,0,5.270754196127513,0,4
267,46 + 87,1,0,1.222698280882219,1,1
267,287 + 391,2,0,7.785008510502005,0,4
267,34 + 26,1,0,7.9230954646901335,0,3
267,1 + 8,0,0,5.452596555625333,1,1
267,62 + 54,1,0,8.357089337274235,0,4
267,5 + 3,0,0,9.80629459850897,1,1
267,57 + 59,1,0,9.333859440013768,1,1
267,361 + 768,2,0,4.7679508585170876,1,1
267,991 - 760,2,1,5.774970170280901,0,4
267,74 - 54,1,1,7.144359931278175,1,1
267,922 - 424,2,1,9.392087468765409,1,1
267,796 × 643,2,2,3.918085960622045,0,4
267,35 × 69,1,2,9.838605434691244,0,4
267,7 × 10,0,2,7.44295231313073,0,3
267,7 × 1,0,2,9.363887108155092,0,3
267,10 × 1,0,2,2.6056359238268625,1,1
267,47 × 28,1,2,6.544119294252246,0,4
267,3 × 5,0,2,1.451225391369921,1,1
267,88 × 24,1,2,7.648008510281593,0,2
268,5 + 1,0,0,3.3373589312030436,1,1
268,30 + 51,1,0,4.731943059613536,0,4
268,1 + 8,0,0,8.606761160390818,0,4
268,1 + 2,0,0,6.560521117454779,1,1
268,41 + 72,1,0,1.376764290059232,1,1
268,840 + 879,2,0,1.8485502097477726,0,3
268,49 + 60,1,0,7.467021170297773,1,1
268,598 + 760,2,0,1.9355139092296876,0,3
268,48 + 49,1,0,4.24892475292027,1,1
268,880 + 171,2,0,7.1984450526466786,0,2
268,72 + 75,1,0,2.199191240318785,0,2
268,6 + 4,0,0,8.45221109299526,1,1
268,92 + 26,1,0,3.438574889219158,1,1
268,189 + 614,2,0,6.832059086086211,0,4
268,41 + 27,1,0,1.3380242496276988,1,1
268,211 + 456,2,0,5.4607235275158565,1,1
268,571 - 556,2,1,5.212885730022238,0,4
268,62 - 57,1,1,8.988413469914082,1,1
268,880 - 141,2,1,7.955515895267808,0,3
268,58 - 41,1,1,5.610108698858696,0,2
268,10 - 8,0,1,2.657648835498346,1,1
268,89 - 68,1,1,6.723694172716727,1,1
268,881 - 689,2,1,7.441311068782257,0,4
268,88 - 68,1,1,1.239079309528187,1,1
268,191 - 112,2,1,9.419200814094129,0,4
268,46 - 20,1,1,7.202275250907613,0,3
268,10 - 4,0,1,9.767440969498331,0,2
268,8 - 6,0,1,5.300609128971881,0,3
268,8 - 1,0,1,7.532936093842599,1,1
268,91 - 49,1,1,3.8650686291307075,0,2
269,2 + 5,0,0,4.873427269827724,1,1
269,89 + 94,1,0,1.473419799787849,0,4
269,10 + 2,0,0,1.3850768402691518,1,1
269,17 + 48,1,0,9.503151293418783,0,4
269,1 + 6,0,0,6.623454886352999,1,1
269,54 + 44,1,0,4.2777679559361275,1,1
269,858 + 610,2,0,6.984866064296306,0,4
269,43 + 74,1,0,8.9378117199876,0,4
269,9 + 10,0,0,5.575501984938357,0,4
269,9 + 5,0,0,9.136707742434059,0,2
269,10 + 3,0,0,8.544075097710941,0,2
269,7 + 9,0,0,3.7087178536952914,1,1
269,96 + 45,1,0,7.2070203087891,0,2
269,3 + 10,0,0,6.543907896369988,0,4
269,5 + 8,0,0,7.198203085624179,0,2
269,4 + 1,0,0,6.108334931809594,1,1
269,83 + 33,1,0,1.9119025907844018,0,4
269,5 + 7,0,0,4.514741865108671,1,1
269,75 + 84,1,0,7.6732352558876515,1,1
269,925 + 451,2,0,1.5557799081345016,0,2
269,50 + 100,1,0,8.337663743888061,0,2
269,6 + 7,0,0,6.052512462721955,1,1
269,22 + 74,1,0,5.960762802400787,1,1
269,634 + 212,2,0,8.95051937837696,1,1
269,268 - 255,2,1,8.505474866397172,0,2
269,59 - 44,1,1,4.366666748806396,0,3
269,7 - 6,0,1,7.682129224918443,1,1
269,94 - 14,1,1,6.011603184877279,0,4
269,5 - 4,0,1,5.242840895136494,1,1
269,98 - 38,1,1,9.27612457942354,1,1
270,10 + 8,0,0,9.318048722370756,1,1
270,95 + 89,1,0,4.371884318480121,0,4
270,10 + 1,0,0,7.392317638430843,1,1
270,84 + 85,1,0,2.144693216249582,1,1
270,412 + 712,2,0,8.48886236957355,0,4
270,41 + 56,1,0,3.6208977835585996,0,4
270,1 + 5,0,0,5.0541252464653965,1,1
270,45 + 71,1,0,3.965713308043018,0,2
270,7 + 7,0,0,6.485482256098943,0,2
270,5 + 8,0,0,7.9984939162915545,1,1
270,93 + 39,1,0,3.3311630445756277,1,1
270,899 + 235,2,0,8.580641318186675,0,2
270,29 + 86,1,0,4.35250247762817,0,3
270,7 + 8,0,0,8.187540847511592,1,1
270,15 + 64,1,0,6.357831652374024,1,1
270,137 + 639,2,0,3.5543599481798545,1,1
270,979 - 824,2,1,6.477692980835562,1,1
270,137 × 561,2,2,9.03030924049208,1,1
270,662 ÷ 662,2,3,1.527159085645461,1,1
270,171 + 944,2,0,3.3564648207224503,1,1
270,769 - 522,2,1,1.5694644073635047,0,3
270,74 - 29,1,1,4.190891114040847,1,1
270,446 - 316,2,1,9.451983998622216,0,3
270,84 - 64,1,1,2.6123945187052375,1,1
270,676 - 491,2,1,4.141248125540471,0,3
270,69 - 68,1,1,4.441863644929059,0,2
270,7 - 5,0,1,6.976105524281005,1,1
270,85 - 81,1,1,9.385803547142523,1,1
270,759 - 141,2,1,2.2824114049296016,0,4
270,53 - 51,1,1,7.696846614079764,0,4
271,8 + 1,0,0,1.569567749616124,1,1
271,46 + 62,1,0,2.477539059197949,1,1
271,831 + 889,2,0,3.0643564902301623,0,3
271,69 + 46,1,0,6.924413039632764,1,1
271,704 + 710,2,0,9.928600795010219,0,2
271,57 + 28,1,0,2.701714769283796,0,2
271,3 + 2,0,0,6.060302146669042,0,2
271,10 + 6,0,0,5.0035619117219765,0,2
271,8 + 2,0,0,5.039146199005897,0,2
271,7 + 8,0,0,8.589552542387178,1,1
271,87 + 85,1,0,2.268146723952753,0,3
271,6 + 6,0,0,6.889198882361721,1,1
271,93 + 23,1,0,6.725890953510268,1,1
271,508 + 912,2,0,1.5438502860371877,0,2
271,12 + 63,1,0,9.864434635169633,1,1
271,694 + 709,2,0,1.3027394664660519,0,2
271,53 + 51,1,0,2.092487815252168,1,1
271,522 + 265,2,0,1.8785983823311647,0,2
271,32 + 29,1,0,4.535933579788661,0,2
271,5 + 2,0,0,2.0790238948657924,1,1
271,39 + 32,1,0,2.232478702104049,0,2
271,1 + 4,0,0,6.635613989419227,0,2
271,2 + 10,0,0,5.546649781643719,1,1
271,26 + 86,1,0,9.505225890534145,1,1
271,568 + 771,2,0,9.463690657397535,0,3
271,14 + 60,1,0,4.032118120789409,1,1
271,576 + 671,2,0,9.209892684745572,0,3
271,59 + 26,1,0,8.018424470459895,1,1
271,724 + 956,2,0,9.236819099096042,0,3
271,73 + 70,1,0,5.709447754035395,1,1
272,8 + 4,0,0,5.140418832779365,1,1
272,52 + 46,1,0,4.692262008649056,0,3
272,10 + 2,0,0,7.708154154472627,1,1
272,53 + 12,1,0,3.242863214360737,0,3
272,6 + 3,0,0,7.698098141239458,0,2
272,2 + 3,0,0,7.244535870881964,0,2
272,9 + 7,0,0,6.559463874421798,1,1
272,88 + 87,1,0,2.1840804870542674,0,4
272,1 + 10,0,0,5.94498140398458,1,1
272,37 + 96,1,0,7.044380045384931,1,1
272,785 + 229,2,0,2.6132515985422637,0,3
272,89 + 31,1,0,3.3315228303757642,0,3
272,7 + 8,0,0,3.0980176882103088,1,1
272,68 + 99,1,0,3.89542167422409,1,1
272,708 + 964,2,0,3.762314557964313,0,2
272,25 + 11,1,0,6.7602167103460244,1,1
272,961 + 578,2,0,4.256099619194562,1,1
272,919 - 760,2,1,3.3829382317346095,0,4
272,93 - 69,1,1,1.9829489098414452,1,1
272,479 - 301,2,1,4.683191633838139,1,1
272,275 × 184,2,2,9.835778468135091,0,3
272,58 × 70,1,2,3.575527562454466,1,1
272,643 × 173,2,2,5.72276808209504,0,4
272,17 × 60,1,2,4.814542045031393,1,1
272,148 × 578,2,2,8.614730007352378,0,4
272,39 × 66,1,2,7.929607575888407,1,1
272,270 × 594,2,2,5.795763850929597,1,1
272,672 ÷ 336,2,3,9.331988990154578,0,3
272,38 ÷ 38,1,3,4.442963202843192,0,3
272,3 ÷ 1,0,3,5.266674031009801,1,1
273,8 + 4,0,0,4.948800914952022,1,1
273,48 + 98,1,0,7.597672628242502,0,4
273,2 + 7,0,0,8.170726787866595,1,1
273,92 + 88,1,0,5.304068983339866,0,3
273,6 + 5,0,0,2.202794943349107,0,2
273,2 + 10,0,0,3.5061796068796536,1,1
273,59 + 85,1,0,7.011684446448176,0,2
273,9 + 9,0,0,2.644049952933786,1,1
273,27 + 87,1,0,1.1584019508125412,0,3
273,1 + 3,0,0,5.059529180203626,0,2
273,7 + 6,0,0,7.452392979486549,1,1
273,60 + 82,1,0,4.622504091558175,1,1
273,220 + 172,2,0,5.171223991524569,0,3
273,51 + 41,1,0,8.540595126239815,0,2
273,1 + 9,0,0,9.93875675034123,0,3
273,4 + 2,0,0,4.595790712900508,1,1
273,26 + 81,1,0,2.010511575594449,0,2
273,8 + 3,0,0,9.16917194559403,0,4
273,1 + 2,0,0,9.048784017520688,1,1
273,45 + 73,1,0,5.2996552979352085,0,3
273,4 + 3,0,0,4.638697270656293,1,1
273,51 + 68,1,0,3.964043445826222,1,1
273,695 + 596,2,0,5.4430822050134315,1,1
273,926 - 866,2,1,6.982705590976692,0,2
273,71 - 33,1,1,1.3288647991835236,0,4
273,10 - 6,0,1,7.706118922051428,0,2
273,8 - 7,0,1,7.677490535490993,1,1
273,39 - 21,1,1,5.286087178034856,0,3
273,7 - 4,0,1,9.706375210008481,0,3
273,8 - 1,0,1,6.74450842763703,1,1
274,4 + 3,0,0,8.914636505969025,1,1
274,20 + 46,1,0,5.11650933564702,0,4
274,2 + 7,0,0,7.544134205060214,0,4
274,4 + 7,0,0,5.761015633416374,1,1
274,16 + 85,1,0,4.107386972043784,0,4
274,1 + 6,0,0,1.9009009216265438,1,1
274,53 + 57,1,0,6.716453153432809,0,4
274,6 + 8,0,0,4.503723947670897,0,2
274,9 + 8,0,0,1.9087168458945272,0,2
274,3 + 5,0,0,9.72657248425676,1,1
274,42 + 52,1,0,5.140558872229456,1,1
274,654 + 178,2,0,9.386541726607353,0,2
274,47 + 59,1,0,6.510475484317159,1,1
274,546 + 928,2,0,9.429691737195638,0,4
274,21 + 94,1,0,4.52364821160023,1,1
274,641 + 928,2,0,6.189495058725483,0,4
274,87 + 39,1,0,1.7768676955453255,1,1
274,682 + 389,2,0,8.102409559659455,0,2
274,54 + 56,1,0,8.193444315529636,1,1
274,509 + 432,2,0,9.338299074173136,0,3
274,43 + 46,1,0,7.193041536917318,0,3
274,2 + 5,0,0,6.396712148811181,1,1
274,93 + 74,1,0,7.318813794717061,0,2
274,7 + 8,0,0,6.840731069123699,1,1
274,65 + 12,1,0,9.59774895448031,0,3
274,8 + 2,0,0,5.5062692941045785,1,1
274,63 + 86,1,0,2.2105170642404754,0,3
274,3 + 3,0,0,2.923187272233161,0,2
274,1 + 1,0,0,6.88969432524551,1,1
274,87 + 52,1,0,6.387508756710304,1,1
275,8 + 9,0,0,9.444030999797677,1,1
275,91 + 25,1,0,1.747226904667287,1,1
275,923 + 541,2,0,8.590686619206974,1,1
275,872 - 603,2,1,3.189776602660084,0,2
275,90 - 62,1,1,7.891020304667574,0,4
275,6 - 3,0,1,2.5342192855728696,1,1
275,94 - 21,1,1,3.4636976633389107,1,1
275,523 - 202,2,1,9.552477565580373,0,4
275,85 - 21,1,1,9.574205262070933,0,3
275,9 - 4,0,1,1.5351884273141785,1,1
275,49 - 38,1,1,3.0025955654305383,0,4
275,1 - 1,0,1,5.454910593496446,1,1
275,77 - 48,1,1,8.620600432894507,0,3
275,8 - 1,0,1,4.647501177458917,1,1
275,82 - 65,1,1,2.452630427418098,0,3
275,5 - 2,0,1,6.046676354760883,1,1
275,65 - 33,1,1,9.550534670857292,0,3
275,10 - 5,0,1,6.339775335627402,0,2
275,8 - 5,0,1,4.9421780725166,1,1
275,75 - 17,1,1,3.944305685732811,1,1
275,617 - 218,2,1,6.308083774517582,0,2
275,90 - 11,1,1,2.8742587328516582,0,3
275,5 - 2,0,1,4.612452926670086,1,1
275,84 - 28,1,1,6.417139135304823,0,3
275,8 - 6,0,1,5.672377075325157,1,1
275,38 - 24,1,1,1.3531016186400322,1,1
275,834 - 240,2,1,3.0791130203829984,0,3
275,29 - 10,1,1,8.387766653230571,1,1
275,883 - 748,2,1,4.546918726404305,0,3
275,84 - 32,1,1,7.549184089771419,0,2
276,7 + 8,0,0,2.194954664612502,0,2
276,5 + 8,0,0,9.246177629707745,1,1
276,37 + 81,1,0,2.735536475276512,0,4
276,8 + 1,0,0,9.239178688663106,1,1
276,80 + 39,1,0,9.10849322772402,1,1
276,911 + 857,2,0,4.985787793726425,0,3
276,68 + 24,1,0,3.931503805505205,1,1
276,512 + 910,2,0,3.8309263694899753,0,2
276,22 + 55,1,0,9.353367471814458,0,2
276,5 + 8,0,0,9.112635506715387,1,1
276,84 + 81,1,0,4.987500806191036,0,3
276,5 + 2,0,0,4.057436902651523,1,1
276,35 + 13,1,0,8.071563143696789,0,3
276,9 + 5,0,0,2.9475234321504247,0,3
276,1 + 6,0,0,8.838336305837998,1,1
276,77 + 23,1,0,5.325257624096213,0,2
276,5 + 6,0,0,5.216856812836024,1,1
276,45 + 50,1,0,1.8013371417949422,1,1
276,318 + 242,2,0,3.236685820900599,0,3
276,31 + 74,1,0,4.83833210758638,0,2
276,7 + 7,0,0,9.080857942069999,1,1
276,87 + 38,1,0,9.40694579676085,0,2
276,6 + 2,0,0,9.532500417362431,1,1
276,57 + 92,1,0,7.898362106448191,0,4
276,10 + 4,0,0,1.2562795321267162,0,3
276,10 + 9,0,0,6.0826233488106505,0,3
276,2 + 5,0,0,2.4611545359465454,1,1
276,56 + 21,1,0,1.7049001805798167,1,1
276,408 + 773,2,0,6.663975034406072,0,4
276,12 + 16,1,0,9.496940161059086,0,4
277,1 + 2,0,0,9.614017382485649,1,1
277,28 + 14,1,0,1.4459973139487008,0,4
277,1 + 4,0,0,9.001494718789957,1,1
277,86 + 88,1,0,1.8743423879307106,1,1
277,377 + 359,2,0,8.293154372376863,0,4
277,43 + 99,1,0,1.517581228703036,1,1
277,533 + 768,2,0,4.482590177104813,1,1
277,496 - 397,2,1,5.773693749911487,0,2
277,38 - 19,1,1,6.501905709877654,0,3
277,8 - 7,0,1,2.290478730928596,0,4
277,5 - 3,0,1,7.882906764405813,1,1
277,74 - 61,1,1,6.884717097085851,1,1
277,335 - 251,2,1,8.426753488351402,1,1
277,151 × 189,2,2,4.689014236141414,0,4
277,56 × 46,1,2,6.619715307605841,1,1
277,197 × 627,2,2,7.00191070006274,1,1
277,832 ÷ 104,2,3,2.3800293170265174,0,4
277,42 ÷ 42,1,3,1.15987849693719,0,3
277,7 ÷ 1,0,3,3.9380978713269608,0,4
277,3 ÷ 1,0,3,7.5836462284439365,1,1
277,92 ÷ 92,1,3,1.481053363175702,0,2
277,8 ÷ 8,0,3,7.087179620827993,0,4
277,5 ÷ 1,0,3,3.228282146922795,0,3
277,8 ÷ 8,0,3,9.13855913243975,1,1
277,98 ÷ 49,1,3,3.2991747710822974,1,1
277,369 ÷ 369,2,3,4.397398600642389,0,2
277,88 ÷ 44,1,3,8.291724639451168,0,3
277,8 ÷ 1,0,3,3.7239448446437087,1,1
277,85 ÷ 85,1,3,7.92940816491393,1,1
277,551 ÷ 551,2,3,8.168699356418404,1,1
278,9 + 3,0,0,8.883401185599237,1,1
278,61 + 45,1,0,2.599594803672616,0,4
278,3 + 7,0,0,2.0108426666671577,1,1
278,43 + 14,1,0,4.458324172877154,0,2
278,7 + 6,0,0,9.555613548811912,1,1
278,57 + 24,1,0,4.057488439800954,0,4
278,2 + 4,0,0,8.389393323256325,1,1
278,79 + 92,1,0,7.799247723790005,1,1
278,325 + 394,2,0,2.021538398266042,0,4
278,21 + 22,1,0,2.694086888215454,1,1
278,436 + 800,2,0,1.5682190936165221,0,2
278,71 + 30,1,0,5.866174815625917,1,1
278,907 + 452,2,0,8.295629385907102,0,3
278,27 + 95,1,0,8.154415327249161,1,1
278,566 + 361,2,0,5.213837578642828,0,4
278,73 + 24,1,0,1.9097662051890163,1,1
278,506 + 899,2,0,7.567432360914631,0,4
278,24 + 70,1,0,9.733143127011601,0,3
278,4 + 9,0,0,9.838921237041557,1,1
278,81 + 10,1,0,4.724269478339421,1,1
278,705 + 784,2,0,1.4224450753197762,0,2
278,95 + 77,1,0,2.001045873974802,0,2
278,4 + 6,0,0,6.478523595556263,1,1
278,44 + 28,1,0,6.759488501278613,1,1
278,344 + 467,2,0,5.863287953394386,1,1
278,973 - 513,2,1,9.428945886964929,0,4
278,92 - 30,1,1,9.39860896905555,0,3
278,10 - 8,0,1,6.743611153355105,0,2
278,10 - 10,0,1,2.3599339898750618,1,1
278,25 - 11,1,1,8.913458653450423,0,3
279,10 + 5,0,0,3.7875693592836375,1,1
279,14 + 76,1,0,5.844514643943012,0,4
279,8 + 10,0,0,9.057884747407682,1,1
279,60 + 11,1,0,6.899073657789319,0,2
279,6 + 4,0,0,8.46395904246507,1,1
279,29 + 39,1,0,6.543540596405518,1,1
279,559 + 507,2,0,6.842428810869026,1,1
279,967 - 144,2,1,5.44962962491759,0,2
279,54 - 31,1,1,5.753048593907853,0,3
279,8 - 7,0,1,2.8013950591996997,1,1
279,58 - 46,1,1,2.6889364707941588,1,1
279,777 - 316,2,1,8.194026626081364,1,1
279,315 × 179,2,2,6.08654759621473,0,2
279,52 × 24,1,2,4.859384174122731,0,2
279,9 × 7,0,2,5.728887413391154,1,1
279,99 × 18,1,2,8.92622731291511,1,1
279,526 × 594,2,2,8.665682290898594,0,3
279,13 × 18,1,2,8.53411987495098,0,3
279,9 × 10,0,2,8.081520556790947,1,1
279,50 × 42,1,2,6.667179489509505,1,1
279,201 × 558,2,2,4.469488345266995,0,4
279,50 × 30,1,2,4.276726146771116,1,1
279,698 × 494,2,2,7.253328635801138,1,1
279,315 ÷ 105,2,3,3.4338736601123068,0,3
279,87 ÷ 29,1,3,4.331797355129822,1,1
279,338 ÷ 338,2,3,8.648112512420148,1,1
279,213 + 120,2,0,4.592630828376175,1,1
279,808 - 200,2,1,3.9470580126787236,1,1
279,809 × 427,2,2,8.87190986417739,1,1
279,462 ÷ 154,2,3,1.1270790726863744,1,1
280,6 + 5,0,0,7.6960471626942475,0,2
280,4 + 9,0,0,9.80227156837961,1,1
280,19 + 36,1,0,5.648292836968658,0,3
280,5 + 5,0,0,6.699204158281229,1,1
280,80 + 99,1,0,5.135547400927163,0,3
280,10 + 3,0,0,9.823605036167162,1,1
280,82 + 71,1,0,5.930060133050129,1,1
280,225 + 986,2,0,1.3033327828635453,0,2
280,31 + 84,1,0,1.232044387095736,0,3
280,7 + 4,0,0,1.92102393141398,1,1
280,46 + 33,1,0,4.617989450697255,1,1
280,723 + 183,2,0,5.700481011656758,0,2
280,39 + 93,1,0,4.965509555361418,1,1
280,147 + 797,2,0,6.455162533398887,0,3
280,70 + 39,1,0,1.4658769866207315,0,4
280,4 + 4,0,0,6.660612732728881,1,1
280,51 + 59,1,0,1.6368362515436412,0,3
280,10 + 10,0,0,3.9728142679678724,1,1
280,33 + 34,1,0,7.317214597609972,0,3
280,7 + 6,0,0,8.145026871994808,1,1
280,39 + 61,1,0,3.849361225318724,0,2
280,6 + 7,0,0,7.963714842152509,1,1
280,28 + 99,1,0,7.546503828240654,0,2
280,10 + 6,0,0,5.515335584233138,1,1
280,13 + 42,1,0,9.984076514102174,1,1
280,624 + 712,2,0,1.8229431186699547,0,4
280,35 + 75,1,0,4.5458603097432215,0,2
280,5 + 7,0,0,9.201818054994328,0,2
280,2 + 3,0,0,3.160857994143466,1,1
